"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
79882,"19/9/13",0,"B",0.9403,"965","N",8,22,"E",0,2,20,"Q",5503,"N",7,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
79891,"2/1/13",0,"J",0.9559,"1,165","N",16,2,"G",1,5,23,"T",23189,"N",5,"ZK",0,,"N",0,"S",1,11,24,15,-1,"N","TX"
79977,"3/12/14",0,"F",1.0005,"548","N",2,25,"E",0,2,20,"T",11983,"N",7,"YH",0,,"N",0,"R",0,7,4,16,-1,"N","NJ"
79978,"25/8/13",1,"F",0.9919,"564","N",10,22,"E",1,5,4,"K",54873,"N",6,"ZT",0,,"N",0,"R",1,15,4,20,-1,"N","NJ"
79992,"23/10/13",0,"E",0.9482,"1,480","N",5,22,"K",1,5,7,"T",41657,"N",5,"ZA",0,2,"N",0,"R",0,7,9,23,-1,"N","IL"
80178,"12/5/13",0,"E",0.9525,"1,480","N",8,22,"F",0,5,1,"M",66714,"N",6,"ZA",0,2,"N",0,"N",0,5,11,25,-1,"N","IL"
80205,"3/1/15",0,"J",0.887,"1,113","N",17,25,"G",1,4,11,"R",23159,"N",5,"XR",0,,"N",0,"J",1,18,14,5,-1,"N","TX"
80241,"28/5/13",0,"F",0.9313,"564","N",17,22,"K",1,5,1,"T",3069,"N",-1,"XD",0,,"N",0,"R",0,12,4,20,-1,"N","NJ"
80340,"25/9/13",0,"B",0.9403,"965","N",17,1,"L",1,3,20,"Q",56110,"N",-1,"ZA",0,2,"N",0,"O",0,25,2,9,-1,"N","CA"
80378,"10/10/13",0,"J",0.9497,"1,165","N",8,22,"G",0,5,4,"Q",3234,"N",-1,"ZA",0,2,"N",0,"J",0,4,13,6,-1,"N","TX"
80398,"19/1/13",1,"F",0.9223,"564","N",2,22,"E",0,4,23,"R",54707,"N",5,"XI",0,,"N",0,"R",0,6,4,22,-1,"N","NJ"
80475,"16/12/14",0,"J",0.887,"1,113","N",12,22,"G",1,4,22,"M",24428,"N",-1,"ZN",0,,"Y",0,"J",1,19,14,5,-1,"N","TX"
80513,"1/7/13",0,"F",0.9919,"564","N",5,22,"J",1,3,17,"K",48007,"N",4,"XC",0,,"Y",0,"R",1,7,4,18,-1,"N","NJ"
80525,"7/7/13",0,"J",0.9691,"1,165","N",4,22,"F",1,5,1,"M",30665,"N",13,"XX",0,,"N",0,"J",1,8,17,4,-1,"N","TX"
80554,"28/3/15",0,"F",1.0101,"548","N",8,25,"E",1,4,11,"R",54517,"N",8,"XR",0,,"N",0,"J",1,9,4,18,-1,"N","NJ"
80582,"22/11/13",0,"B",0.9403,"965","N",8,22,"D",0,5,7,"V",1632,"N",4,"ZA",0,2,"N",0,"O",0,16,1,15,25,"N","CA"
80611,"2/1/14",0,"E",0.9472,"1,487","N",1,22,"K",1,4,7,"Q",57909,"N",8,"ZD",0,,"N",0,"D",1,1,11,25,-1,"N","IL"
80624,"17/3/14",0,"J",0.8922,"1,113","N",25,2,"G",1,5,11,"P",28600,"N",21,"YF",0,,"N",0,"J",1,12,24,12,-1,"N","TX"
80630,"28/1/13",0,"J",0.9559,"1,165","N",20,22,"G",1,5,23,"K",48739,"N",13,"ZA",0,2,"N",0,"J",0,13,19,4,-1,"N","TX"
80710,"16/8/13",0,"F",0.9919,"564","N",9,22,"E",1,5,4,"V",42606,"N",5,"XR",0,,"N",0,"S",1,7,4,21,-1,"N","NJ"
80722,"20/8/13",0,"B",0.9403,"965","N",8,22,"D",0,5,21,"P",18640,"N",-1,"ZA",0,2,"N",0,"A",0,11,2,4,25,"N","CA"
80732,"24/4/14",0,"E",0.9392,"1,487","N",8,22,"F",1,5,11,"Q",38747,"N",22,"ZA",0,2,"N",0,"D",0,8,9,25,-1,"N","IL"
80760,"11/2/15",0,"K",0.887,"1,113","Y",12,22,"F",0,5,22,"T",50823,"N",9,"ZA",0,2,"N",0,"J",0,17,24,16,-1,"N","TX"
80792,"5/1/15",0,"F",1.0005,"548","N",5,22,"E",1,5,11,"K",53389,"N",9,"XB",0,,"Y",0,"R",1,8,4,16,-1,"N","NJ"
80815,"10/4/15",0,"F",1.0101,"548","N",7,22,"E",1,2,20,"V",52222,"N",6,"XS",0,,"N",0,"R",0,12,4,18,-1,"N","NJ"
80862,"9/6/14",1,"F",1.0006,"548","N",9,22,"E",1,3,20,"V",29406,"N",5,"ZC",0,,"N",0,"R",1,18,4,19,-1,"N","NJ"
80875,"24/3/14",1,"B",0.9153,"935","N",11,22,"D",0,5,20,"K",33572,"N",9,"ZA",0,2,"N",0,"O",1,12,2,13,-1,"N","CA"
80975,"26/1/15",0,"B",0.9153,"935","N",24,22,"E",1,3,20,"K",1591,"N",5,"ZA",0,2,"N",0,"O",1,25,2,9,-1,"N","CA"
81023,"19/2/15",1,"C",0.9108,"1,487","Y",18,25,"A",1,4,22,"Q",63926,"N",3,"XI",0,,"N",0,"D",1,11,9,24,-1,"N","IL"
81055,"17/8/13",1,"F",0.9919,"564","N",4,22,"E",1,5,21,"R",24329,"N",5,"XD",0,,"N",0,"N",1,9,4,18,-1,"N","NJ"
81075,"27/8/13",0,"F",0.9919,"564","N",11,22,"E",0,5,21,"T",16878,"N",6,"XR",0,,"N",0,"O",1,22,4,22,-1,"N","NJ"
81116,"26/8/14",0,"B",0.9153,"935","N",8,22,"D",1,5,11,"P",25688,"N",23,"ZA",0,2,"N",0,"O",1,9,2,8,-1,"N","CA"
81145,"14/7/14",0,"J",0.8928,"1,113","N",13,22,"G",1,5,11,"K",16742,"N",11,"ZA",0,2,"N",0,"Q",0,10,14,4,-1,"N","TX"
81171,"29/7/13",0,"J",0.9691,"1,165","N",1,22,"F",0,3,4,"K",25476,"N",-1,"XB",0,,"N",0,"I",0,1,14,7,-1,"N","TX"
81195,"8/5/14",1,"F",1.0006,"548","N",3,22,"E",0,3,20,"K",27023,"N",7,"XW",0,,"N",0,"R",1,3,4,17,-1,"N","NJ"
81226,"24/1/14",0,"J",0.8922,"1,113","N",10,22,"G",0,5,20,"V",23119,"N",5,"XO",0,,"N",0,"S",1,9,23,4,-1,"N","TX"
81230,"14/3/15",0,"B",0.9153,"935","N",5,22,"E",1,3,20,"R",46943,"N",12,"ZA",0,2,"N",0,"O",1,16,2,7,-1,"N","CA"
81281,"22/5/13",0,"J",0.9691,"1,165","N",12,22,"G",1,5,1,"T",22965,"N",-1,"ZA",0,2,"N",0,"J",0,14,23,4,-1,"N","TX"
81304,"3/2/14",1,"E",0.9472,"1,487","N",14,25,"A",1,3,20,"K",28784,"N",7,"XJ",0,2,"N",0,"S",1,17,9,24,-1,"N","IL"
81312,"4/8/14",0,"J",0.8928,"1,113","N",4,22,"F",1,5,11,"K",18361,"N",-1,"ZN",0,,"N",0,"O",1,13,13,6,-1,"N","TX"
81313,"12/12/14",0,"J",0.887,"1,113","N",7,22,"G",0,5,11,"V",65913,"N",5,"ZA",0,2,"N",0,"R",0,7,25,14,-1,"N","TX"
81352,"5/4/13",0,"B",0.9403,"965","N",4,22,"K",1,3,15,"V",5752,"N",24,"ZA",0,2,"Y",0,"A",0,1,2,9,-1,"N","CA"
81384,"26/1/15",0,"B",0.9153,"935","N",4,25,"J",1,4,11,"K",43775,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,4,-1,"N","CA"
81391,"25/3/15",0,"B",0.9153,"935","N",8,25,"D",1,5,20,"T",43803,"N",-1,"ZA",0,2,"N",0,"D",1,23,2,7,-1,"N","CA"
81447,"22/10/13",0,"J",0.9497,"1,165","N",8,25,"G",0,5,7,"T",41031,"N",-1,"XM",0,,"N",0,"Q",1,5,25,10,-1,"N","TX"
81504,"16/6/13",0,"B",0.9403,"965","N",11,22,"D",0,5,17,"M",15632,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,4,-1,"N","CA"
81608,"17/7/14",0,"J",0.8928,"1,113","N",10,22,"G",1,4,22,"Q",31830,"N",24,"ZN",0,,"Y",0,"J",1,10,24,11,-1,"N","TX"
81631,"16/8/13",0,"B",0.9403,"965","N",7,22,"D",0,5,21,"V",18425,"N",5,"ZA",0,2,"N",0,"O",0,5,2,4,25,"N","CA"
81637,"26/1/13",1,"B",0.9219,"965","N",4,22,"J",1,4,23,"P",55212,"N",5,"ZA",0,2,"N",0,"O",1,7,2,13,-1,"N","CA"
81686,"10/6/13",1,"B",0.9403,"965","N",2,22,"E",1,3,17,"T",13353,"N",6,"ZA",0,2,"N",0,"R",1,1,2,10,-1,"N","CA"
81760,"16/8/13",1,"B",0.9403,"965","N",5,22,"J",1,4,4,"V",15492,"N",5,"ZA",0,2,"N",0,"O",0,13,2,4,-1,"N","CA"
81774,"30/1/13",1,"B",0.9219,"965","N",4,22,"E",1,3,14,"T",50122,"N",20,"ZA",0,2,"Y",0,"O",1,2,2,4,-1,"N","CA"
81801,"14/5/15",0,"K",0.887,"1,113","Y",5,22,"F",0,3,8,"Q",13299,"N",6,"XO",0,,"N",0,"F",1,7,12,4,-1,"N","TX"
81809,"12/3/14",0,"F",0.9566,"548","N",5,22,"E",0,5,11,"T",18006,"N",-1,"XM",0,,"N",0,"N",1,15,4,21,-1,"N","NJ"
81821,"17/3/15",0,"F",1.0101,"548","N",8,22,"J",1,3,20,"P",55023,"N",4,"ZN",0,,"N",0,"R",1,21,4,21,-1,"N","NJ"
81826,"17/12/13",0,"J",0.8922,"1,165","N",3,22,"K",0,3,20,"P",715,"N",6,"ZF",0,,"N",0,"J",1,3,3,4,-1,"N","TX"
81835,"16/1/14",0,"J",0.8922,"1,113","N",8,22,"F",0,5,20,"Q",50230,"N",-1,"ZA",0,2,"N",0,"F",0,6,22,4,-1,"N","TX"
81859,"6/8/13",0,"F",0.9919,"564","N",6,22,"J",1,3,21,"P",2318,"N",25,"XO",0,,"Y",0,"R",1,8,4,20,-1,"N","NJ"
81901,"25/6/13",0,"B",0.9403,"965","N",7,2,"E",1,2,17,"P",29218,"N",6,"ZA",0,2,"N",0,"O",1,15,2,7,-1,"N","CA"
81902,"17/4/13",0,"J",0.9769,"1,165","N",8,22,"G",1,5,23,"T",21266,"N",9,"XR",0,,"N",0,"J",1,7,15,4,-1,"N","TX"
81934,"27/1/15",0,"K",0.887,"1,113","Y",5,2,"F",0,5,11,"P",60252,"N",6,"ZA",0,2,"N",0,"Q",0,3,13,6,-1,"N","TX"
81936,"13/5/13",1,"F",0.9313,"564","N",3,22,"E",1,2,15,"P",10099,"N",11,"XD",0,,"N",0,"R",1,6,4,18,-1,"N","NJ"
81974,"15/12/14",0,"B",0.9153,"935","N",2,25,"J",1,4,11,"K",690,"N",5,"ZA",0,2,"N",0,"O",0,12,2,9,-1,"N","CA"
82072,"11/4/14",0,"B",0.9153,"935","N",25,22,"D",1,5,20,"V",23931,"N",7,"ZA",0,2,"Y",0,"D",0,23,2,11,-1,"N","CA"
82075,"21/10/13",0,"B",0.9403,"965","N",13,22,"D",0,5,20,"P",42026,"N",-1,"ZA",0,2,"N",0,"A",1,21,1,15,-1,"N","CA"
82099,"13/4/14",0,"E",0.9392,"1,487","N",7,22,"F",0,5,11,"M",61670,"N",-1,"ZA",0,2,"N",0,"R",0,13,9,25,-1,"N","IL"
82122,"7/11/14",0,"B",0.9153,"935","N",5,2,"D",1,5,11,"V",5578,"N",7,"ZA",0,2,"N",0,"O",1,6,2,7,-1,"N","CA"
82127,"3/6/14",0,"B",0.9153,"935","N",5,22,"E",1,3,20,"P",1106,"N",14,"ZA",0,2,"N",0,"O",0,2,2,11,25,"N","CA"
82186,"17/5/15",0,"C",0.8746,"1,487","Y",8,25,"A",1,5,11,"M",678,"N",-1,"XW",0,,"Y",0,"R",1,9,9,25,-1,"N","IL"
82195,"30/8/13",0,"J",0.9691,"1,165","N",22,25,"G",0,4,4,"V",53141,"N",7,"ZR",0,2,"N",0,"J",1,14,14,7,-1,"N","TX"
82212,"24/7/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"T",16317,"N",8,"ZA",0,2,"N",0,"O",0,17,2,13,25,"N","CA"
82214,"28/1/14",1,"F",0.9838,"548","N",3,22,"J",1,3,20,"V",47134,"N",8,"YH",0,,"N",0,"R",1,3,5,22,-1,"N","NJ"
82314,"23/9/13",0,"F",0.9919,"564","N",18,22,"E",1,5,4,"K",64753,"N",14,"XR",0,,"N",0,"R",1,22,4,19,-1,"N","NJ"
82316,"23/6/14",0,"E",0.9392,"1,487","N",12,25,"A",0,5,20,"K",25113,"N",7,"ZW",0,,"N",0,"R",1,13,9,23,-1,"N","IL"
82397,"21/1/14",0,"F",0.9838,"548","N",13,22,"E",1,3,20,"P",15284,"N",15,"XD",0,,"N",0,"R",1,21,4,19,-1,"N","NJ"
82405,"9/3/14",0,"J",0.8922,"1,113","N",13,22,"G",0,5,11,"K",44583,"N",6,"XZ",0,,"N",0,"J",1,6,24,13,-1,"N","TX"
82412,"20/1/15",0,"K",0.887,"1,113","Y",6,22,"F",1,5,11,"P",61205,"N",8,"XX",0,,"N",0,"J",1,5,14,9,-1,"N","TX"
82455,"8/3/13",0,"J",0.9769,"1,165","N",8,22,"G",1,5,23,"V",21636,"N",11,"ZA",0,2,"N",0,"J",0,10,24,15,-1,"N","TX"
82495,"29/5/13",1,"B",0.9403,"965","N",8,22,"E",1,3,17,"K",64393,"N",25,"ZA",0,2,"N",0,"O",1,5,2,13,-1,"N","CA"
82524,"27/5/14",1,"F",1.0006,"548","N",7,22,"K",1,4,11,"Q",59058,"N",5,"XR",0,,"N",0,"R",1,15,4,19,-1,"N","NJ"
82542,"13/4/15",0,"C",0.8746,"1,487","Y",4,2,"K",1,2,20,"K",38128,"N",18,"XD",0,,"N",0,"R",1,10,9,23,-1,"N","IL"
82623,"27/6/13",1,"F",0.9919,"564","N",9,22,"K",1,3,17,"Q",60445,"N",3,"XH",0,,"N",0,"D",1,23,4,20,-1,"N","NJ"
82652,"14/3/13",0,"E",0.9375,"1,480","N",4,22,"G",1,3,14,"Q",46317,"N",-1,"ZW",0,,"N",0,"S",1,2,9,25,-1,"N","IL"
82670,"23/9/13",1,"B",0.9403,"965","N",10,22,"E",0,4,4,"K",64578,"N",10,"ZA",0,2,"N",0,"O",1,10,2,11,-1,"N","CA"
82708,"20/3/15",0,"C",0.893,"1,487","Y",14,2,"F",1,5,11,"V",25565,"N",5,"YE",0,,"N",0,"S",1,17,9,24,-1,"N","IL"
82714,"29/3/14",0,"F",0.9566,"548","N",15,22,"A",1,5,20,"R",39859,"N",-1,"YF",0,,"N",0,"E",1,25,4,20,-1,"N","NJ"
82725,"20/12/13",0,"E",0.9472,"1,480","N",10,22,"F",0,5,7,"V",52575,"N",-1,"ZA",0,2,"N",0,"R",0,10,9,23,-1,"N","IL"
82745,"2/6/13",0,"F",0.9919,"564","N",6,22,"E",1,5,1,"M",29045,"N",21,"XS",0,,"N",0,"N",1,7,4,17,-1,"N","NJ"
82777,"12/5/15",0,"K",0.887,"1,113","Y",2,22,"F",1,5,11,"P",8519,"N",9,"XS",0,,"N",0,"J",1,2,25,16,-1,"N","TX"
82820,"20/9/13",1,"F",0.9919,"564","N",2,22,"E",1,4,4,"P",21933,"N",6,"XM",0,,"N",0,"R",1,3,4,18,-1,"N","NJ"
82821,"1/3/14",0,"B",0.9153,"935","N",13,2,"D",0,5,11,"R",38076,"N",6,"ZA",0,2,"N",0,"O",1,7,2,8,-1,"N","CA"
82838,"31/10/13",0,"E",0.9482,"1,480","N",7,22,"F",1,5,7,"Q",62377,"N",19,"ZA",0,2,"N",0,"R",0,13,10,23,-1,"N","IL"
82849,"11/6/14",0,"E",0.9392,"1,487","N",4,22,"K",1,3,20,"T",47276,"N",18,"XR",0,2,"N",0,"R",1,5,9,25,-1,"N","IL"
82865,"13/1/14",0,"B",0.9403,"935","N",7,25,"K",1,4,7,"K",16043,"N",-1,"ZA",0,2,"N",0,"O",1,23,2,11,-1,"N","CA"
82895,"28/10/13",0,"B",0.9403,"965","N",17,22,"D",0,5,24,"K",45017,"N",4,"ZA",0,2,"N",0,"O",0,7,2,4,-1,"N","CA"
82907,"17/9/14",1,"J",0.8928,"1,113","N",5,22,"F",1,4,11,"Q",38445,"N",16,"ZW",0,,"N",0,"J",1,6,24,12,-1,"N","TX"
82937,"6/10/14",0,"J",0.8793,"1,113","N",1,22,"F",1,5,11,"K",939,"N",9,"YH",0,,"N",0,"I",1,5,13,6,-1,"N","TX"
82947,"27/11/14",0,"J",0.887,"1,113","N",22,22,"G",1,5,11,"Q",61871,"N",5,"XM",0,,"Y",0,"S",1,13,24,12,-1,"N","TX"
82952,"4/4/15",0,"K",0.887,"1,113","Y",5,22,"F",1,5,11,"R",227,"N",6,"XH",0,,"Y",0,"Q",1,4,25,4,-1,"N","TX"
82983,"22/5/14",1,"B",0.9153,"935","N",1,2,"D",0,2,20,"Q",33968,"N",4,"ZA",0,2,"N",0,"O",1,2,2,6,-1,"N","CA"
83025,"13/2/14",0,"B",0.9403,"935","N",9,2,"K",1,4,11,"V",2932,"N",-1,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
83050,"30/5/14",0,"B",0.9153,"935","N",8,22,"K",1,3,20,"V",8798,"N",4,"ZA",0,2,"N",0,"O",0,23,2,10,-1,"N","CA"
83063,"22/5/14",1,"B",0.9153,"935","N",2,25,"J",0,3,11,"T",46251,"N",24,"ZA",0,2,"N",0,"D",1,7,2,4,-1,"N","CA"
83065,"14/5/13",0,"J",0.9691,"1,165","N",10,22,"G",1,5,1,"P",52679,"N",5,"ZA",0,2,"Y",0,"J",0,16,24,15,-1,"N","TX"
83078,"2/10/13",0,"F",0.9919,"564","N",3,22,"E",1,5,4,"T",26065,"N",5,"XJ",0,,"N",0,"R",1,6,4,18,-1,"N","NJ"
83123,"27/6/13",0,"F",0.9919,"564","N",14,22,"G",1,3,16,"Q",27008,"N",6,"ZR",0,,"N",0,"R",1,22,4,22,-1,"N","NJ"
83154,"21/4/14",0,"F",1.0006,"548","N",9,22,"E",1,4,11,"V",16438,"N",-1,"ZG",0,,"N",0,"Q",1,10,4,20,-1,"N","NJ"
83182,"17/4/15",0,"B",0.9153,"935","N",5,22,"E",1,2,20,"V",17166,"N",11,"ZA",0,2,"N",0,"O",1,9,2,13,-1,"N","CA"
83200,"20/11/13",0,"E",0.9482,"1,480","N",22,22,"A",1,4,7,"T",31039,"N",-1,"XO",0,,"N",0,"J",1,13,9,25,-1,"N","IL"
83215,"6/9/14",0,"J",0.8928,"1,113","N",8,22,"G",1,5,11,"P",53230,"N",8,"XH",0,,"N",0,"I",1,5,14,5,-1,"N","TX"
83218,"25/11/13",1,"B",0.9403,"965","N",21,25,"J",1,4,7,"K",451,"N",5,"ZA",0,2,"N",0,"O",1,24,2,11,-1,"N","CA"
83231,"28/6/13",1,"B",0.9403,"965","N",7,25,"E",0,4,1,"V",64271,"N",5,"ZA",0,2,"N",0,"O",1,12,2,4,-1,"N","CA"
83267,"6/5/15",0,"F",1.0101,"548","N",5,22,"G",1,5,20,"T",7098,"N",-1,"XJ",0,,"N",0,"R",1,12,4,19,-1,"N","NJ"
83312,"5/3/13",0,"E",0.9375,"1,480","N",4,22,"K",1,5,23,"P",6362,"N",20,"ZA",0,2,"N",0,"D",0,6,9,23,-1,"N","IL"
83352,"5/2/13",0,"F",0.9023,"564","N",4,22,"E",0,3,14,"P",56707,"N",6,"XR",0,2,"N",0,"R",1,14,4,19,-1,"N","NJ"
83379,"29/7/13",0,"E",0.9487,"1,480","N",4,22,"K",1,5,4,"K",6838,"N",6,"YH",0,,"N",0,"N",0,3,10,23,-1,"N","IL"
83398,"3/6/13",0,"J",0.9691,"1,165","N",10,22,"G",1,5,1,"K",52953,"N",12,"ZA",0,2,"N",0,"I",0,17,14,5,-1,"N","TX"
83447,"26/3/15",0,"B",0.9153,"935","N",14,22,"D",1,5,11,"Q",30976,"N",14,"ZA",0,2,"N",0,"D",0,19,2,8,-1,"N","CA"
83459,"15/12/14",0,"B",0.9153,"935","N",5,22,"E",1,3,20,"K",9075,"N",4,"ZA",0,2,"N",0,"O",0,20,2,10,-1,"N","CA"
83561,"13/5/15",0,"K",0.887,"1,113","Y",3,22,"K",1,5,11,"T",55324,"N",12,"ZR",0,,"N",0,"Q",1,2,19,16,25,"N","TX"
83601,"21/1/13",0,"E",0.9368,"1,480","N",4,22,"K",0,5,23,"K",10129,"N",-1,"ZD",0,,"N",0,"R",1,1,11,24,-1,"N","IL"
83649,"22/7/14",1,"F",1.0006,"548","N",7,25,"E",1,4,11,"P",26039,"Y",7,"YF",0,2,"N",0,"R",1,19,4,19,-1,"N","NJ"
83717,"11/6/13",0,"B",0.9403,"965","N",5,22,"D",1,5,1,"P",43212,"N",6,"ZA",0,2,"N",0,"A",0,4,2,13,-1,"N","CA"
83749,"7/1/15",0,"J",0.887,"1,113","N",1,22,"K",1,5,11,"T",1639,"N",5,"XS",0,,"N",0,"R",1,1,15,11,-1,"N","TX"
83752,"11/1/13",0,"F",0.9223,"564","N",8,22,"J",1,3,14,"V",16155,"N",6,"XX",0,,"N",0,"R",1,16,4,22,-1,"N","NJ"
83758,"19/5/14",0,"F",1.0006,"548","N",4,22,"E",0,5,20,"K",43060,"N",7,"ZG",0,,"N",0,"H",0,16,4,22,-1,"N","NJ"
83805,"30/1/14",0,"B",0.9403,"935","N",25,22,"D",0,5,10,"Q",29719,"N",6,"ZA",0,2,"N",0,"O",1,25,1,7,-1,"N","CA"
83818,"10/6/13",1,"B",0.9403,"965","N",6,22,"E",1,3,17,"K",58233,"N",6,"ZA",0,2,"N",0,"O",1,12,2,4,-1,"N","CA"
83866,"5/9/14",0,"F",1.0006,"548","N",6,22,"F",1,2,20,"V",40674,"N",6,"ZR",0,,"N",0,"N",0,14,4,21,-1,"N","NJ"
83868,"12/9/13",0,"B",0.9403,"965","N",14,22,"E",1,3,21,"Q",31671,"N",4,"ZA",0,2,"N",0,"O",1,25,1,6,-1,"N","CA"
83911,"30/12/13",0,"J",0.8922,"1,165","N",2,25,"F",0,4,7,"K",4858,"N",6,"XJ",0,,"N",0,"J",1,1,14,7,-1,"N","TX"
84006,"20/3/15",0,"B",0.9153,"935","N",17,22,"D",0,5,11,"V",26175,"N",-1,"ZA",0,2,"N",0,"O",1,16,2,4,-1,"N","CA"
84073,"5/5/14",0,"B",0.9153,"935","N",7,22,"E",1,3,20,"K",9689,"N",-1,"ZA",0,2,"N",0,"O",1,14,2,10,-1,"N","CA"
84097,"7/7/14",0,"F",1.0006,"548","N",20,22,"E",1,3,11,"P",49049,"N",-1,"YF",0,,"N",0,"R",1,23,4,18,-1,"N","NJ"
84098,"19/6/13",0,"J",0.9691,"1,165","N",17,22,"G",1,5,1,"T",37744,"N",-1,"ZA",0,2,"N",0,"J",0,18,24,15,-1,"N","TX"
84149,"28/8/14",1,"B",0.9153,"935","N",4,22,"E",0,4,11,"T",63754,"N",5,"ZA",0,2,"N",0,"O",1,13,2,4,-1,"N","CA"
84166,"23/7/14",1,"F",1.0006,"548","N",4,22,"E",0,3,20,"K",13557,"N",5,"XH",0,,"N",0,"R",0,12,4,16,-1,"N","NJ"
84335,"28/3/15",0,"F",1.0101,"548","N",5,22,"E",1,3,20,"R",30011,"N",20,"ZN",0,,"N",0,"R",0,11,4,22,-1,"N","NJ"
84343,"1/5/13",0,"B",0.9403,"965","N",7,22,"J",1,4,1,"T",61959,"N",6,"ZA",0,2,"N",0,"O",1,15,2,4,-1,"N","CA"
84509,"17/12/14",0,"B",0.9153,"935","N",3,22,"D",1,5,11,"T",9329,"N",16,"ZA",0,2,"N",0,"O",1,15,2,10,-1,"N","CA"
84569,"15/12/14",0,"J",0.887,"1,113","N",8,22,"G",1,5,11,"K",59655,"N",-1,"XO",0,,"N",0,"S",1,9,25,15,-1,"Y","TX"
84587,"6/3/14",0,"F",0.9566,"548","N",12,22,"K",1,5,20,"Q",26465,"N",11,"YI",0,,"N",0,"D",1,21,4,20,-1,"N","NJ"
84595,"17/3/15",1,"F",1.0101,"548","N",6,22,"E",1,3,20,"P",24464,"N",6,"ZE",0,,"N",0,"R",1,15,4,21,-1,"N","NJ"
84626,"10/1/15",0,"F",1.0005,"548","N",6,22,"E",1,5,11,"M",435,"N",9,"YE",0,,"Y",0,"R",1,12,4,16,-1,"N","NJ"
84837,"3/6/13",0,"F",0.9919,"564","N",10,22,"J",1,3,17,"K",2552,"N",7,"XJ",0,,"N",0,"N",1,9,4,17,-1,"N","NJ"
84849,"16/12/13",0,"F",0.9838,"564","N",13,22,"E",1,5,7,"K",62098,"N",16,"YF",0,,"N",0,"R",1,23,4,20,-1,"N","NJ"
84861,"19/4/14",0,"F",1.0006,"548","N",7,22,"E",1,3,20,"R",66192,"N",4,"XX",0,,"N",0,"R",1,17,4,21,-1,"N","NJ"
84871,"14/5/15",0,"K",0.887,"1,113","Y",1,2,"F",0,5,11,"M",29561,"N",6,"ZR",0,,"N",0,"D",0,1,13,6,-1,"N","TX"
84908,"29/7/14",0,"B",0.9153,"935","N",2,22,"D",1,5,11,"P",27429,"N",-1,"ZA",0,2,"N",0,"D",0,17,2,4,-1,"N","CA"
84991,"7/1/15",0,"B",0.9153,"935","N",8,22,"D",1,5,20,"T",37084,"N",1,"ZA",0,2,"N",0,"O",1,25,1,6,-1,"N","CA"
85152,"17/9/13",1,"B",0.9403,"965","N",4,22,"K",1,3,20,"P",32159,"N",6,"ZA",0,2,"N",0,"R",0,6,2,13,-1,"N","CA"
85239,"26/9/13",0,"F",0.9919,"564","N",21,22,"E",1,5,20,"Q",24442,"N",-1,"XM",0,,"N",0,"R",1,18,4,18,-1,"N","NJ"
85286,"7/1/14",0,"B",0.9403,"935","N",11,22,"E",1,4,7,"P",2177,"N",7,"ZA",0,2,"N",0,"O",1,6,2,8,-1,"N","CA"
85314,"22/11/14",0,"E",0.9108,"1,487","N",3,25,"K",1,4,11,"R",689,"N",7,"ZT",0,,"N",0,"D",1,1,11,23,-1,"N","IL"
85352,"15/4/15",0,"F",1.0101,"548","N",4,22,"E",1,4,11,"V",60446,"N",12,"XX",0,,"N",0,"R",1,9,4,16,-1,"N","NJ"
85370,"8/8/13",0,"B",0.9403,"965","N",6,2,"E",1,4,4,"Q",58803,"N",19,"ZA",0,2,"N",0,"O",1,6,2,11,-1,"N","CA"
85566,"19/7/14",0,"J",0.8928,"1,113","N",6,2,"F",1,5,11,"R",52626,"N",12,"ZH",0,,"N",0,"S",1,5,25,16,-1,"N","TX"
85614,"1/10/13",0,"B",0.9403,"965","N",5,22,"D",1,5,20,"T",14540,"N",6,"ZA",0,2,"N",0,"D",1,4,2,12,-1,"N","CA"
85661,"23/4/15",1,"B",0.9153,"935","N",6,22,"J",1,3,11,"Q",1712,"N",6,"ZA",0,2,"N",0,"O",1,9,2,14,-1,"N","CA"
85680,"30/1/15",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"V",67114,"N",22,"ZA",0,2,"N",0,"D",1,5,2,10,-1,"N","CA"
85802,"22/7/13",0,"B",0.9403,"965","N",5,25,"E",1,3,17,"K",28069,"N",5,"ZA",0,2,"N",0,"O",0,15,2,9,-1,"N","CA"
85878,"6/5/14",0,"B",0.9153,"935","N",7,22,"E",0,3,20,"P",55362,"N",15,"ZA",0,2,"Y",0,"D",1,15,2,12,-1,"N","CA"
85893,"2/2/14",0,"J",0.8922,"1,113","N",4,22,"F",1,5,7,"M",4627,"N",22,"ZA",0,2,"N",0,"J",0,2,24,13,-1,"N","TX"
